"bp","jeita_cave","z_score_jeita_cave","jerusalem_west_cave","z_score_jerusalem_west_cave","lake_hula","z_score_lake_hula","soreq_cave","z_score_soreq_cave"
8740,-6.39,-1.82752826861085,NA,NA,NA,NA,NA,NA
8748,-6.4,-1.84739716061638,NA,NA,NA,NA,NA,NA
8757,-6.33,-1.70831491657769,NA,NA,NA,NA,NA,NA
8760,NA,NA,NA,NA,NA,NA,-6,-1.6582082227673
8765,-6.47,-1.98647940465507,NA,NA,NA,NA,NA,NA
8774,-6.4,-1.84739716061638,NA,NA,NA,NA,NA,NA
8782,-6.36,-1.76792159259427,NA,NA,NA,NA,NA,NA
8791,-6.37,-1.7877904845998,NA,NA,NA,NA,NA,NA
8799,-6.38,-1.80765937660533,NA,NA,NA,NA,NA,NA
8808,-6.35,-1.74805270058875,NA,NA,NA,NA,NA,NA
8816,-6.47,-1.98647940465507,NA,NA,NA,NA,NA,NA
8820,NA,NA,NA,NA,NA,NA,-5.93,-1.59030292772424
8825,-6.35,-1.74805270058875,NA,NA,NA,NA,NA,NA
8833,-6.4,-1.84739716061638,NA,NA,NA,NA,NA,NA
8842,-6.25,-1.54936378053348,NA,NA,NA,NA,NA,NA
8851,-6.27,-1.58910156454453,NA,NA,NA,NA,NA,NA
8859,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
8868,-6.26,-1.569232672539,NA,NA,NA,NA,NA,NA
8876,-6.12,-1.29106818446163,NA,NA,NA,NA,NA,NA
8885,-5.93,-0.91355923635662,NA,NA,NA,NA,NA,NA
8893,-5.95,-0.953297020367675,NA,NA,NA,NA,NA,NA
8900,NA,NA,NA,NA,NA,NA,-5.67,-1.33808326042145
8902,-6.1,-1.25133040045058,NA,NA,NA,NA,NA,NA
8910,-6.14,-1.33080596847268,NA,NA,NA,NA,NA,NA
8919,-6.23,-1.50962599652243,NA,NA,NA,NA,NA,NA
8927,-6.13,-1.31093707646716,NA,NA,NA,NA,NA,NA
8936,-6.18,-1.41028153649479,NA,NA,NA,NA,NA,NA
8944,-6.13,-1.31093707646716,NA,NA,NA,NA,NA,NA
8949,NA,NA,NA,NA,-8.55,-0.301123880340782,NA,NA
8953,-6.05,-1.15198594042294,NA,NA,NA,NA,NA,NA
8961,-6.01,-1.07251037240083,NA,NA,NA,NA,NA,NA
8970,-5.83,-0.714870316301353,NA,NA,NA,NA,NA,NA
8978,-6.01,-1.07251037240083,NA,NA,NA,NA,NA,NA
8987,-5.9,-0.853952560340041,NA,NA,NA,NA,NA,NA
8995,-6.08,-1.21159261643952,NA,NA,NA,NA,NA,NA
9000,NA,NA,NA,NA,NA,NA,-6.04,-1.69701124850619
9004,-5.82,-0.695001424295826,NA,NA,NA,NA,NA,NA
9012,-6.06,-1.17185483242847,NA,NA,NA,NA,NA,NA
9021,-6.25,-1.54936378053348,NA,NA,NA,NA,NA,NA
9029,-6.17,-1.39041264448926,NA,NA,NA,NA,NA,NA
9038,-5.95,-0.953297020367675,NA,NA,NA,NA,NA,NA
9046,-6.02,-1.09237926440636,NA,NA,NA,NA,NA,NA
9055,-6.1,-1.25133040045058,NA,NA,NA,NA,NA,NA
9056,NA,NA,-5.69,-0.324245346583965,NA,NA,NA,NA
9063,-6.19,-1.43015042850032,NA,NA,NA,NA,NA,NA
9072,-6.3,-1.64870824056111,NA,NA,NA,NA,NA,NA
9080,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
9089,-6.21,-1.46988821251137,NA,NA,NA,NA,NA,NA
9097,-6.23,-1.50962599652243,NA,NA,NA,NA,NA,NA
9106,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
9114,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
9123,-6.28,-1.60897045655006,NA,NA,NA,NA,NA,NA
9131,-6.34,-1.72818380858322,NA,NA,NA,NA,NA,NA
9140,-6.49,-2.02621718866612,NA,NA,NA,NA,-5.92,-1.58060217128952
9149,-6.36,-1.76792159259427,NA,NA,NA,NA,NA,NA
9157,-6.35,-1.74805270058875,NA,NA,NA,NA,NA,NA
9166,-6.08,-1.21159261643952,NA,NA,NA,NA,NA,NA
9174,-6.15,-1.35067486047821,NA,NA,NA,NA,NA,NA
9183,-6.07,-1.191723724434,NA,NA,NA,NA,NA,NA
9191,-6.26,-1.569232672539,NA,NA,NA,NA,NA,NA
9200,-6.14,-1.33080596847268,NA,NA,NA,NA,NA,NA
9208,-6.23,-1.50962599652243,NA,NA,NA,NA,NA,NA
9217,-6.31,-1.66857713256664,NA,NA,NA,NA,NA,NA
9225,-6.12,-1.29106818446163,NA,NA,NA,NA,NA,NA
9234,-6.07,-1.191723724434,NA,NA,NA,NA,NA,NA
9242,-6.11,-1.2711992924561,NA,NA,NA,NA,NA,NA
9251,-6.14,-1.33080596847268,NA,NA,NA,NA,NA,NA
9259,-5.99,-1.03277258838978,NA,NA,NA,NA,NA,NA
9268,-6.1,-1.25133040045058,NA,NA,NA,NA,NA,NA
9272,NA,NA,NA,NA,-8.64,-0.455555010035104,NA,NA
9280,-6.23,-1.50962599652243,NA,NA,NA,NA,NA,NA
9291,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
9303,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
9315,-6.21,-1.46988821251137,NA,NA,NA,NA,NA,NA
9327,-6.17,-1.39041264448926,NA,NA,NA,NA,NA,NA
9339,-6.23,-1.50962599652243,NA,NA,NA,NA,NA,NA
9340,NA,NA,NA,NA,NA,NA,-5.66,-1.32838250398673
9350,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
9362,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
9374,-5.43,0.0798853639197208,NA,NA,NA,NA,NA,NA
9386,-5.54,-0.138672448141075,NA,NA,NA,NA,NA,NA
9398,-5.69,-0.436705828223978,NA,NA,NA,NA,NA,NA
9409,-6.18,-1.41028153649479,NA,NA,NA,NA,NA,NA
9421,-6.08,-1.21159261643952,NA,NA,NA,NA,NA,NA
9428,NA,NA,-5.84,-0.43158365994151,NA,NA,NA,NA
9433,-6.1,-1.25133040045058,NA,NA,NA,NA,NA,NA
9445,-6.14,-1.33080596847268,NA,NA,NA,NA,NA,NA
9457,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
9469,-6.09,-1.23146150844505,NA,NA,NA,NA,NA,NA
9480,-6.07,-1.191723724434,NA,NA,NA,NA,NA,NA
9492,-5.95,-0.953297020367675,NA,NA,NA,NA,NA,NA
9504,-6.03,-1.11224815641189,NA,NA,NA,NA,NA,NA
9516,-6.2,-1.45001932050584,NA,NA,NA,NA,NA,NA
9528,-6.22,-1.4897571045169,NA,NA,NA,NA,NA,NA
9539,-6.29,-1.62883934855559,NA,NA,NA,NA,NA,NA
9551,-6.2,-1.45001932050584,NA,NA,NA,NA,NA,NA
9563,-6.21,-1.46988821251137,NA,NA,NA,NA,NA,NA
9575,-6.18,-1.41028153649479,NA,NA,NA,NA,NA,NA
9576,NA,NA,NA,NA,-8.74,-0.627145154139906,NA,NA
9587,-6.18,-1.41028153649479,NA,NA,NA,NA,NA,NA
9590,NA,NA,NA,NA,NA,NA,-6.08,-1.73581427424508
9598,-6.05,-1.15198594042294,NA,NA,NA,NA,NA,NA
9610,-5.91,-0.873821452345567,NA,NA,NA,NA,NA,NA
9622,-6.12,-1.29106818446163,NA,NA,NA,NA,NA,NA
9634,-6.08,-1.21159261643952,NA,NA,NA,NA,NA,NA
9646,-5.95,-0.953297020367675,NA,NA,NA,NA,NA,NA
9658,-6.09,-1.23146150844505,NA,NA,NA,NA,NA,NA
9669,-5.89,-0.834083668334513,NA,NA,NA,NA,NA,NA
9678,-5.8,-0.655263640284772,NA,NA,NA,NA,NA,NA
9687,-6.03,-1.11224815641189,NA,NA,NA,NA,NA,NA
9695,-6.11,-1.2711992924561,NA,NA,NA,NA,NA,NA
9704,-5.96,-0.973165912373201,NA,NA,NA,NA,NA,NA
9713,-5.97,-0.993034804378727,NA,NA,NA,NA,NA,NA
9722,-5.94,-0.933428128362148,NA,NA,NA,NA,NA,NA
9730,-6.09,-1.23146150844505,NA,NA,NA,NA,NA,NA
9739,-5.86,-0.774476992317934,NA,NA,NA,NA,NA,NA
9748,-5.98,-1.01290369638426,NA,NA,NA,NA,NA,NA
9756,-5.9,-0.853952560340041,NA,NA,NA,NA,NA,NA
9765,-5.93,-0.91355923635662,NA,NA,NA,NA,NA,NA
9774,-5.89,-0.834083668334513,NA,NA,NA,NA,NA,NA
9783,-5.88,-0.814214776328986,NA,NA,NA,NA,NA,NA
9791,-6.03,-1.11224815641189,NA,NA,NA,NA,NA,NA
9800,-5.98,-1.01290369638426,NA,NA,NA,NA,NA,NA
9809,-5.93,-0.91355923635662,NA,NA,NA,NA,NA,NA
9817,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
9826,-6.05,-1.15198594042294,NA,NA,NA,NA,NA,NA
9835,-5.85,-0.754608100312405,NA,NA,NA,NA,NA,NA
9844,-6.14,-1.33080596847268,NA,NA,NA,NA,NA,NA
9852,-6.01,-1.07251037240083,NA,NA,NA,NA,NA,NA
9861,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
9870,-6.02,-1.09237926440636,NA,NA,NA,NA,NA,NA
9873,-5.95,-0.953297020367675,NA,NA,NA,NA,NA,NA
9876,-5.98,-1.01290369638426,NA,NA,NA,NA,NA,NA
9879,-6.07,-1.191723724434,NA,NA,NA,NA,NA,NA
9880,NA,NA,NA,NA,-8.61,-0.404077966803661,NA,NA
9882,-6.09,-1.23146150844505,NA,NA,NA,NA,NA,NA
9885,-5.91,-0.873821452345567,NA,NA,NA,NA,NA,NA
9888,-6.1,-1.25133040045058,NA,NA,NA,NA,NA,NA
9890,NA,NA,NA,NA,NA,NA,-6.02,-1.67760973563674
9891,-6.04,-1.13211704841742,NA,NA,NA,NA,NA,NA
9894,-6.18,-1.41028153649479,NA,NA,NA,NA,NA,NA
9897,-6.11,-1.2711992924561,NA,NA,NA,NA,NA,NA
9900,-6.12,-1.29106818446163,NA,NA,NA,NA,NA,NA
9903,-5.63,-0.317492476190816,NA,NA,NA,NA,NA,NA
9905,NA,NA,-5.68,-0.317089459026794,NA,NA,NA,NA
9906,-5.91,-0.873821452345567,NA,NA,NA,NA,NA,NA
9909,-5.75,-0.555919180257138,NA,NA,NA,NA,NA,NA
9912,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
9915,-5.78,-0.615525856273719,NA,NA,NA,NA,NA,NA
9919,-5.87,-0.79434588432346,NA,NA,NA,NA,NA,NA
9922,-5.86,-0.774476992317934,NA,NA,NA,NA,NA,NA
9925,-5.89,-0.834083668334513,NA,NA,NA,NA,NA,NA
9928,-5.85,-0.754608100312405,NA,NA,NA,NA,NA,NA
9931,-5.97,-0.993034804378727,NA,NA,NA,NA,NA,NA
9934,-5.81,-0.675132532290298,NA,NA,NA,NA,NA,NA
9937,-5.82,-0.695001424295826,NA,NA,NA,NA,NA,NA
9946,-5.71,-0.476443612235031,NA,NA,NA,NA,NA,NA
9955,-5.65,-0.35723026020187,NA,NA,NA,NA,NA,NA
9965,-5.17,0.596476556063418,NA,NA,NA,NA,NA,NA
9974,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
9983,-5.74,-0.536050288251611,NA,NA,NA,NA,NA,NA
9993,-5.44,0.0600164719141927,NA,NA,NA,NA,NA,NA
10002,-5.49,-0.0393279881134411,NA,NA,NA,NA,NA,NA
10011,-5.38,0.179229823947355,NA,NA,NA,NA,NA,NA
10020,-5.67,-0.396968044212923,NA,NA,NA,NA,NA,NA
10030,-5.82,-0.695001424295826,NA,NA,NA,NA,NA,NA
10039,-5.84,-0.734739208306879,NA,NA,NA,NA,NA,NA
10048,-5.8,-0.655263640284772,NA,NA,NA,NA,NA,NA
10058,-5.83,-0.714870316301353,NA,NA,NA,NA,NA,NA
10067,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
10076,-6.11,-1.2711992924561,NA,NA,NA,NA,NA,NA
10085,-6.08,-1.21159261643952,NA,NA,NA,NA,NA,NA
10095,-6.07,-1.191723724434,NA,NA,NA,NA,NA,NA
10104,-6.06,-1.17185483242847,NA,NA,NA,NA,NA,NA
10113,-5.81,-0.675132532290298,NA,NA,NA,NA,NA,NA
10122,-6.01,-1.07251037240083,NA,NA,NA,NA,NA,NA
10132,-6.03,-1.11224815641189,NA,NA,NA,NA,NA,NA
10141,-6.01,-1.07251037240083,NA,NA,NA,NA,NA,NA
10150,-6.15,-1.35067486047821,NA,NA,NA,NA,NA,NA
10157,NA,NA,NA,NA,-8.67,-0.507032053266544,NA,NA
10160,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
10169,-5.88,-0.814214776328986,NA,NA,NA,NA,NA,NA
10178,-5.88,-0.814214776328986,NA,NA,NA,NA,NA,NA
10187,-5.82,-0.695001424295826,NA,NA,NA,NA,NA,NA
10197,-5.88,-0.814214776328986,NA,NA,NA,NA,NA,NA
10206,-5.93,-0.91355923635662,NA,NA,NA,NA,NA,NA
10215,-5.95,-0.953297020367675,NA,NA,NA,NA,NA,NA
10225,-5.87,-0.79434588432346,NA,NA,NA,NA,NA,NA
10234,-5.69,-0.436705828223978,NA,NA,NA,NA,NA,NA
10240,NA,NA,NA,NA,NA,NA,-5.98,-1.63880670989785
10243,-5.89,-0.834083668334513,NA,NA,NA,NA,NA,NA
10252,-5.59,-0.238016908168709,NA,NA,NA,NA,NA,NA
10262,-5.47,0.000409795897613477,NA,NA,NA,NA,NA,NA
10271,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
10280,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
10290,-5.4,0.1394920399363,NA,NA,NA,NA,NA,NA
10299,-5.53,-0.118803556135548,NA,NA,NA,NA,NA,NA
10308,-5.87,-0.79434588432346,NA,NA,NA,NA,NA,NA
10317,-5.57,-0.198279124157656,NA,NA,NA,NA,NA,NA
10322,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
10327,-5.66,-0.377099152207397,NA,NA,NA,NA,NA,NA
10332,-6,-1.05264148039531,NA,NA,NA,NA,NA,NA
10336,-5.89,-0.834083668334513,NA,NA,NA,NA,NA,NA
10341,-5.8,-0.655263640284772,NA,NA,NA,NA,NA,NA
10350,-5.68,-0.41683693621845,NA,NA,NA,NA,NA,NA
10359,-5.78,-0.615525856273719,NA,NA,NA,NA,NA,NA
10368,-5.13,0.675952124085525,NA,NA,NA,NA,NA,NA
10376,-5.21,0.51700098804131,NA,NA,NA,NA,NA,NA
10385,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
10394,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
10403,-5.09,0.755427692107632,NA,NA,NA,NA,NA,NA
10412,-4.9,1.13293664021264,NA,NA,NA,NA,NA,NA
10421,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
10429,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
10438,-5.36,0.218967607958407,NA,NA,NA,NA,NA,NA
10447,-5.31,0.318312067986043,NA,NA,NA,NA,NA,NA
10456,-5.21,0.51700098804131,NA,NA,NA,NA,NA,NA
10465,-5.17,0.596476556063418,NA,NA,NA,NA,NA,NA
10469,NA,NA,NA,NA,-8.71,-0.575668110908467,NA,NA
10474,-5.22,0.497132096035784,NA,NA,NA,NA,NA,NA
10482,-5.36,0.218967607958407,NA,NA,NA,NA,NA,NA
10491,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
10500,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
10509,-5.02,0.894509936146321,NA,NA,NA,NA,NA,NA
10518,-5.29,0.358049851997096,NA,NA,NA,NA,NA,NA
10527,-5.16,0.616345448068944,NA,NA,NA,NA,NA,NA
10535,-4.96,1.01372328817948,NA,NA,NA,NA,NA,NA
10544,-5.04,0.854772152135266,NA,NA,NA,NA,NA,NA
10553,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
10562,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
10570,-5.05,0.83490326012974,NA,NA,NA,NA,NA,NA
10577,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
10585,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
10590,NA,NA,NA,NA,NA,NA,-5.75,-1.41568931189923
10593,-5.29,0.358049851997096,NA,NA,NA,NA,NA,NA
10600,-5.22,0.497132096035784,NA,NA,NA,NA,NA,NA
10608,-5.32,0.298443175980515,NA,NA,NA,NA,NA,NA
10616,-5.44,0.0600164719141927,NA,NA,NA,NA,NA,NA
10624,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
10631,-5.36,0.218967607958407,NA,NA,NA,NA,NA,NA
10639,-5.34,0.258705391969462,NA,NA,NA,NA,NA,NA
10647,-5.6,-0.257885800174235,NA,NA,NA,NA,NA,NA
10654,-5.6,-0.257885800174235,NA,NA,NA,NA,NA,NA
10662,-5.6,-0.257885800174235,NA,NA,NA,NA,NA,NA
10670,-5.51,-0.0790657721244939,NA,NA,NA,NA,NA,NA
10677,-5.42,0.0997542559252472,NA,NA,NA,NA,NA,NA
10685,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
10693,-5.53,-0.118803556135548,NA,NA,NA,NA,NA,NA
10701,-5.49,-0.0393279881134411,NA,NA,NA,NA,NA,NA
10708,-5.72,-0.496312504240557,NA,NA,NA,NA,NA,NA
10716,-5.39,0.159360931941828,NA,NA,NA,NA,NA,NA
10724,-5.6,-0.257885800174235,NA,NA,NA,NA,NA,NA
10731,-5.38,0.179229823947355,NA,NA,NA,NA,NA,NA
10739,-5.68,-0.41683693621845,NA,NA,NA,NA,NA,NA
10747,-5.64,-0.337361368196342,NA,NA,NA,NA,NA,NA
10754,-5.57,-0.198279124157656,NA,NA,NA,NA,NA,NA
10758,NA,NA,-5.51,-0.195439370554909,NA,NA,NA,NA
10762,-5.51,-0.0790657721244939,NA,NA,NA,NA,NA,NA
10770,-5.53,-0.118803556135548,NA,NA,NA,NA,NA,NA
10778,-5.55,-0.158541340146601,NA,NA,NA,NA,NA,NA
10785,-5.74,-0.536050288251611,NA,NA,NA,NA,NA,NA
10793,-5.6,-0.257885800174235,NA,NA,NA,NA,NA,NA
10803,-5.47,0.000409795897613477,NA,NA,NA,NA,NA,NA
10814,-5.48,-0.0194590961079147,NA,NA,NA,NA,NA,NA
10824,-5.58,-0.218148016163182,NA,NA,NA,NA,NA,NA
10834,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
10845,-5.34,0.258705391969462,NA,NA,NA,NA,NA,NA
10855,-5.41,0.119623147930774,NA,NA,NA,NA,NA,NA
10865,-5.27,0.39778763600815,NA,NA,NA,NA,NA,NA
10876,-5.4,0.1394920399363,NA,NA,NA,NA,NA,NA
10886,-5.49,-0.0393279881134411,NA,NA,NA,NA,NA,NA
10896,-5.47,0.000409795897613477,NA,NA,NA,NA,NA,NA
10907,-5.55,-0.158541340146601,NA,NA,NA,NA,NA,NA
10917,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
10927,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
10938,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
10941,NA,NA,-5.68,-0.317089459026794,NA,NA,NA,NA
10948,-5.25,0.437525420019203,NA,NA,NA,NA,NA,NA
10958,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
10969,-5.47,0.000409795897613477,NA,NA,NA,NA,NA,NA
10979,-5.15,0.63621434007447,NA,NA,NA,NA,NA,NA
10989,-5.22,0.497132096035784,NA,NA,NA,NA,NA,NA
10990,NA,NA,NA,NA,NA,NA,-5.47,-1.14406813172699
11000,-4.93,1.07332996419606,NA,NA,NA,NA,NA,NA
11010,-4.96,1.01372328817948,NA,NA,NA,NA,NA,NA
11020,-4.93,1.07332996419606,NA,NA,NA,NA,NA,NA
11031,-4.78,1.37136334427896,NA,NA,NA,NA,NA,NA
11041,-4.84,1.2521499922458,NA,NA,NA,NA,NA,NA
11051,-4.73,1.4707078043066,NA,NA,NA,NA,NA,NA
11058,NA,NA,NA,NA,-8.94,-0.970325442349511,NA,NA
11062,-4.87,1.19254331622922,NA,NA,NA,NA,NA,NA
11064,NA,NA,-4.77,0.334096308675652,NA,NA,NA,NA
11072,-4.69,1.5501833723287,NA,NA,NA,NA,NA,NA
11083,-4.78,1.37136334427896,NA,NA,NA,NA,NA,NA
11087,-4.95,1.03359218018501,NA,NA,NA,NA,NA,NA
11092,-4.95,1.03359218018501,NA,NA,NA,NA,NA,NA
11097,-5.38,0.179229823947355,NA,NA,NA,NA,NA,NA
11100,NA,NA,NA,NA,NA,NA,-5.18,-0.862746195120037
11102,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
11106,-4.96,1.01372328817948,NA,NA,NA,NA,NA,NA
11111,-4.72,1.49057669631212,NA,NA,NA,NA,NA,NA
11116,-5.06,0.815034368124213,NA,NA,NA,NA,NA,NA
11121,-5.15,0.63621434007447,NA,NA,NA,NA,NA,NA
11126,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
11130,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
11135,-4.85,1.23228110024028,NA,NA,NA,NA,NA,NA
11140,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
11145,-4.69,1.5501833723287,NA,NA,NA,NA,NA,NA
11149,-4.82,1.29188777625686,NA,NA,NA,NA,NA,NA
11154,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11159,-4.9,1.13293664021264,NA,NA,NA,NA,NA,NA
11164,-4.67,1.58992115633976,NA,NA,NA,NA,NA,NA
11169,-4.75,1.43097002029554,NA,NA,NA,NA,NA,NA
11173,-5.21,0.51700098804131,NA,NA,NA,NA,NA,NA
11178,-5.13,0.675952124085525,NA,NA,NA,NA,NA,NA
11183,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
11188,-4.88,1.1726744242237,NA,NA,NA,NA,NA,NA
11190,-5.4,0.1394920399363,NA,NA,NA,NA,NA,NA
11192,-5.4,0.1394920399363,NA,NA,NA,NA,NA,NA
11195,-5.44,0.0600164719141927,NA,NA,NA,NA,NA,NA
11197,-5.43,0.0798853639197208,NA,NA,NA,NA,NA,NA
11199,-5.37,0.199098715952881,NA,NA,NA,NA,NA,NA
11200,NA,NA,NA,NA,NA,NA,-4.48,-0.18369324468945
11201,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
11204,-5.3,0.338180959991569,NA,NA,NA,NA,NA,NA
11206,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
11208,-5.1,0.735558800102106,NA,NA,NA,NA,NA,NA
11211,-4.83,1.27201888425133,NA,NA,NA,NA,NA,NA
11213,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11215,-5.18,0.576607664057891,NA,NA,NA,NA,NA,NA
11217,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
11220,-5.32,0.298443175980515,NA,NA,NA,NA,NA,NA
11222,-5.36,0.218967607958407,NA,NA,NA,NA,NA,NA
11224,-5.14,0.656083232079999,NA,NA,NA,NA,NA,NA
11227,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11229,-5.1,0.735558800102106,NA,NA,NA,NA,NA,NA
11231,-5.1,0.735558800102106,NA,NA,NA,NA,NA,NA
11233,-5.2,0.536869880046837,NA,NA,NA,NA,NA,NA
11236,-5.25,0.437525420019203,NA,NA,NA,NA,NA,NA
11238,-5.34,0.258705391969462,NA,NA,NA,NA,NA,NA
11240,-5.43,0.0798853639197208,NA,NA,NA,NA,NA,NA
11242,-5.38,0.179229823947355,NA,NA,NA,NA,NA,NA
11245,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
11247,-5.38,0.179229823947355,NA,NA,NA,NA,NA,NA
11249,-5.55,-0.158541340146601,NA,NA,NA,NA,NA,NA
11252,-5.64,-0.337361368196342,NA,NA,NA,NA,NA,NA
11254,-5.78,-0.615525856273719,NA,NA,NA,NA,NA,NA
11256,-5.39,0.159360931941828,NA,NA,NA,NA,NA,NA
11258,-5.25,0.437525420019203,NA,NA,NA,NA,NA,NA
11261,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
11263,-5.42,0.0997542559252472,NA,NA,NA,NA,NA,NA
11265,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
11268,-5.55,-0.158541340146601,NA,NA,NA,NA,NA,NA
11270,-5.34,0.258705391969462,NA,NA,NA,NA,NA,NA
11272,-5.53,-0.118803556135548,NA,NA,NA,NA,NA,NA
11274,-5.32,0.298443175980515,NA,NA,NA,NA,NA,NA
11277,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
11279,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
11281,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11284,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11286,-5.43,0.0798853639197208,NA,NA,NA,NA,NA,NA
11288,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
11290,-5.33,0.278574283974988,NA,NA,NA,NA,NA,NA
11293,-5.18,0.576607664057891,NA,NA,NA,NA,NA,NA
11295,-5.37,0.199098715952881,NA,NA,NA,NA,NA,NA
11297,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11300,-5.02,0.894509936146321,NA,NA,NA,NA,NA,NA
11302,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11304,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
11306,-5.27,0.39778763600815,NA,NA,NA,NA,NA,NA
11309,-5.22,0.497132096035784,NA,NA,NA,NA,NA,NA
11311,-5.18,0.576607664057891,NA,NA,NA,NA,NA,NA
11313,-5.27,0.39778763600815,NA,NA,NA,NA,NA,NA
11315,-5.03,0.874641044140792,NA,NA,NA,NA,NA,NA
11318,-5.18,0.576607664057891,NA,NA,NA,NA,NA,NA
11320,-5.08,0.775296584113159,NA,NA,NA,NA,NA,NA
11322,-4.96,1.01372328817948,NA,NA,NA,NA,NA,NA
11325,-4.98,0.973985504168426,NA,NA,NA,NA,NA,NA
11327,-5.1,0.735558800102106,NA,NA,NA,NA,NA,NA
11329,-5.14,0.656083232079999,NA,NA,NA,NA,NA,NA
11331,-5.26,0.417656528013677,NA,NA,NA,NA,NA,NA
11334,-5.24,0.457394312024729,NA,NA,NA,NA,NA,NA
11336,-5.11,0.715689908096578,NA,NA,NA,NA,NA,NA
11338,-5.11,0.715689908096578,NA,NA,NA,NA,NA,NA
11341,-5.21,0.51700098804131,NA,NA,NA,NA,NA,NA
11343,-5.01,0.914378828151847,NA,NA,NA,NA,NA,NA
11345,-5.3,0.338180959991569,NA,NA,NA,NA,NA,NA
11346,-5.07,0.795165476118685,NA,NA,NA,NA,NA,NA
11347,-5.2,0.536869880046837,NA,NA,NA,NA,NA,NA
11348,-5.11,0.715689908096578,NA,NA,NA,NA,NA,NA
11349,-5.28,0.377918744002622,NA,NA,NA,NA,NA,NA
11350,-5.09,0.755427692107632,NA,NA,NA,NA,NA,NA
11352,-5.1,0.735558800102106,NA,NA,NA,NA,NA,NA
11353,-5.02,0.894509936146321,NA,NA,NA,NA,NA,NA
11354,-5.17,0.596476556063418,NA,NA,NA,NA,NA,NA
11355,-5.35,0.238836499963935,NA,NA,NA,NA,NA,NA
11356,-5.43,0.0798853639197208,NA,NA,NA,NA,NA,NA
11357,-5.23,0.477263204030256,NA,NA,NA,NA,NA,NA
11358,-5.39,0.159360931941828,NA,NA,NA,NA,NA,NA
11359,-5.32,0.298443175980515,NA,NA,NA,NA,NA,NA
11360,-5.42,0.0997542559252472,NA,NA,NA,NA,NA,NA
11361,-5.27,0.39778763600815,-4.32,0.65611124874829,NA,NA,NA,NA
